0,19.620
0,19.040
0,19.040
0,19.040
0,19.040
0,19.040
0,19.040
0,19.040
0,19.040
0,19.040
0,19.040
0,19.040
0,19.040
0,19.040
0,19.040
0,19.040
0,19.040
0,19.040
0,19.040
0,19.040
0,19.040
0,19.040
0,19.040
0,19.040
0,19.040
0,19.040
0,19.040
0,19.040
0,19.040
0,19.040
0,19.040
0,19.040
0,19.040
0,19.040
0,19.040
0,19.040
0,19.040
0,19.040
0,19.040
0,19.040
0,19.040
0,19.040
0,19.040
0,19.040
0,19.040
0,19.040
0,19.040
0,19.040
0,19.040
0,19.040
0,19.040
0,19.040
0,19.040
0,19.040
0,19.040
0,19.040
0,19.040
0,19.040
0,19.040
0,19.040
0,19.040
0,19.040
0,19.040
0,19.040
0,19.040
0,19.040
0,19.040
0,19.040
0,19.040
0,19.040
0,19.040
0,19.040
0,19.040
0,19.040
0,19.040
0,19.040
0,19.040
0,19.040
0,19.040
0,19.040
0,19.040
0,19.040
0,19.040
0,19.040
0,19.040
0,19.040
0,19.040
0,19.040
0,19.040
0,19.040
0,19.040
0,19.040
0,19.040
0,19.040
0,19.040
0,19.040
0,19.040
0,19.040
0,19.040
0,19.040
0,19.040
0,19.040
0,19.040
0,19.040
0,19.040
0,19.040
0,19.040
0,19.040
0,19.040
0,19.040
0,19.040
0,19.040
0,19.040
0,19.040
0,19.040
0,19.040
0,19.040
0,19.040
0,19.040
0,19.040
0,19.040
0,19.040
0,19.040
0,19.040
0,19.040
0,19.040
0,19.040
0,19.040
0,19.040
0,19.040
0,19.040
0,19.040
0,19.040
0,19.040
0,19.040
0,19.040
0,19.040
0,19.040
0,19.040
0,19.040
0,19.040
0,19.040
0,19.040
0,19.040
0,19.040
0,19.040
0,19.040
0,19.040
0,19.040
0,19.040
0,19.040
0,19.040
0,19.040
0,19.040
0,19.040
0,19.040
0,19.040
0,19.040
0,19.040
0,19.040
0,19.040
0,19.040
0,19.040
0,19.040
0,19.040
0,19.040
0,19.040
0,19.040
0,19.040
0,19.040
0,19.040
0,19.040
0,19.040
0,19.040
0,19.040
0,19.040
0,19.040
0,19.040
0,19.040
0,19.040
0,19.040
0,19.040
0,19.040
0,19.040
0,19.040
0,19.040
0,19.040
0,19.040
0,19.040
0,19.040
0,19.040
0,19.040
0,19.040
0,19.040
0,19.040
0,19.040
0,19.040
0,19.040
0,19.040
0,19.040
0,19.040
0,19.040
0,19.040
0,19.040
0,19.040
0,19.040
0,19.040
0,19.040
0,19.040
0,19.040
0,19.040
0,19.040
0,19.040
0,19.040
0,19.040
0,19.040
0,19.040
0,19.040
0,19.040
0,19.040
0,19.040
0,19.040
0,19.040
0,19.040
0,19.040
0,19.040
0,19.040
0,19.040
0,19.040
0,19.040
0,19.040
0,19.040
0,19.040
0,19.040
0,19.040
0,19.040
0,19.040
0,19.040
0,19.040
0,19.040
0,19.040
0,19.040
0,19.040
0,19.040
0,19.040
0,19.040
0,19.040
0,19.040
0,19.040
0,19.040
0,19.040
0,19.040
0,19.040
0,19.040
0,19.040
0,19.040
0,19.040
0,19.040
0,19.040
0,19.040
0,19.040
0,19.040
0,19.040
0,19.040
0,19.040
0,19.040
0,19.040
0,19.040
0,19.040
0,19.040
0,19.040
0,19.040
0,19.040
0,19.040
0,19.040
0,19.040
0,19.040
0,19.040
0,19.040
0,19.040
0,19.040
0,19.040
0,19.040
0,19.040
0,19.040
0,19.040
0,19.040
0,19.040
0,19.040
0,19.040
0,19.040
0,19.040
0,19.040
0,19.040
0,19.040
0,19.040
0,19.040
0,19.040
0,19.040
0,19.040
0,19.040
0,19.040
0,19.040
0,19.040
0,19.040
0,19.040
0,19.040
0,19.040
0,19.040
0,19.040
0,19.040
0,19.040
0,19.040
0,19.040
0,19.040
0,19.040
0,19.040
0,19.040
0,19.040
0,19.040
0,19.040
0,19.040
0,19.040
0,19.040
0,19.040
0,19.040
0,19.040
0,19.040
0,19.040
0,19.040
0,19.040
0,19.040
0,19.040
0,19.040
0,19.040
0,19.040
0,19.040
0,19.040
0,19.040
0,19.040
0,19.040
0,19.040
0,19.040
0,19.040
0,19.040
0,19.040
0,19.040
0,19.040
0,19.040
0,19.040
0,19.040
0,19.040
0,19.040
0,19.040
0,19.040
0,19.040
0,19.040
0,19.040
0,19.040
0,19.040
0,19.040
0,19.040
0,19.040
0,19.040
0,19.040
0,19.040
0,19.040
0,19.040
0,19.040
0,19.040
0,19.040
0,19.040
0,19.040
0,19.040
0,19.040
0,19.040
0,19.040
0,19.040
0,19.040
0,19.040
0,19.040
0,19.040
0,19.040
0,19.040
0,19.040
0,19.040
0,19.040
0,19.040
0,19.040
0,19.040
0,19.040
0,19.040
0,19.040
0,19.040
0,19.040
0,19.040
0,19.040
0,19.040
0,19.040
0,19.040
0,20.040
0,20.020
0,20.040
0,20.060
0,20.040
0,20.020
0,20.060
0,20.060
0,20.040
0,20.040
0,20.080
0,20.040
0,20.040
0,20.060
0,20.080
0,20.060
0,20.060
0,20.040
0,20.040
0,20.040
0,20.040
0,20.080
0,20.040
0,20.060
0,20.040
0,20.040
0,20.060
0,20.060
0,20.040
0,20.020
0,20.040
0,20.040
0,20.060
0,20.040
0,20.080
0,20.040
0,20.040
0,20.040
0,20.040
0,20.060
0,20.060
0,20.040
0,20.020
0,20.080
0,20.020
0,20.080
0,20.060
0,20.060
